finished,age,gender,educ,employment,income,ideology_left,attention_check,democ1_squabble_pre,democ2_econ_bad_pre,democ3_no_order_pre,democ4_military_pre,democ5_better_pre,dem_estimate_pre,treat_share_high,dem_estimate_post,treat_turnout_high,democ1_squabble_post,democ2_econ_bad_post,democ3_no_order_post,democ4_military_post,democ5_better_post,behavioral,part_time_employ,full_time_employ,democ_post_all_missing,pre_democ_index,post_democ_index,male,zip_first_digit,non_white_share
1,44,Male,3,Part-time employed,20000,4,8,3,NA,3,NA,NA,66,1,51,1,NA,3,NA,4,3,0,1,0,0,6,10,1,0,0.09392540286076412
1,48,Male,2,Full-time employed,36000,2,8,NA,NA,NA,4,3,73,1,36,0,3,3,3,NA,NA,0,0,1,0,7,9,1,1,0.2726719415702983
1,48,Male,2,Full-time employed,36000,2,8,NA,NA,3,NA,3,50,0,36,0,3,3,NA,4,NA,0,0,1,0,6,10,1,1,0.2726719415702983
1,63,Male,6,Unemployed,38400,1,8,1,2,NA,NA,NA,73,0,55,0,NA,NA,1,3,4,0,0,0,0,3,8,1,6,0.4284726136188963
1,62,Male,6,Retired,126000,3,8,NA,4,NA,4,NA,45,0,45,0,4,NA,4,NA,4,NA,0,0,0,8,12,1,9,0.3973384030418251
1,25,Male,2,Unemployed,10000,4,8,4,NA,NA,1,NA,16,1,19,0,NA,4,4,NA,4,0,0,0,0,5,12,1,5,0.1738235914749947
1,77,Male,3,Retired,25000,2,6,NA,NA,NA,3,1,92,1,49,1,2,2,3,NA,NA,0,0,0,0,4,7,1,2,0.4348612786489746
1,43,Male,6,Full-time employed,199,7,8,1,NA,1,NA,NA,99,1,100,1,NA,1,NA,1,5,0,0,1,0,2,7,1,8,0.5080133669781082
1,74,Male,5,Retired,50000,3,8,NA,5,5,NA,NA,50,1,50,0,4,NA,NA,5,5,1,0,0,0,10,14,1,9,0.2613774845568769
1,68,Male,2,Full-time employed,35000,1,8,3,NA,NA,NA,5,70,1,50,1,NA,4,4,5,NA,0,0,1,0,8,13,1,2,0.21082734769885603
1,37,Male,3,Full-time employed,56000,4,8,NA,2,NA,5,NA,35,0,26,0,3,NA,4,NA,4,0,0,1,0,7,11,1,4,0.03545611015490535
1,68,Male,5,Retired,65000,2,8,2,NA,NA,5,NA,16,0,40,0,NA,4,4,NA,5,0,0,0,0,7,13,1,1,0.04899432697266637
1,36,Male,3,Full-time employed,75000,4,8,NA,NA,3,NA,4,63,0,57,1,3,3,NA,3,NA,0,0,1,0,7,9,1,2,0.3978667691642443
1,30,Male,5,Part-time employed,43200,2,8,3,3,NA,NA,NA,51,0,51,1,NA,NA,3,3,3,1,1,0,0,6,9,1,2,0.4989791662093038
1,38,Male,5,Full-time employed,44555,1,8,NA,NA,NA,1,5,69,0,68,0,1,5,5,NA,NA,0,0,1,0,6,11,1,2,0.4607206935291849
1,34,Male,1,Permanently disabled,9352,5,8,NA,3,3,NA,NA,67,1,50,1,3,NA,NA,4,2,0,0,0,0,6,9,1,3,0.28254533678756477
1,23,Male,5,Full-time employed,75000,7,8,NA,NA,3,NA,3,81,0,84,0,2,3,NA,2,NA,0,0,1,0,6,7,1,9,0.6561078204137694
1,74,Male,2,Retired,74500,2,8,NA,2,NA,3,NA,67,1,47,1,2,NA,2,NA,2,0,0,0,0,5,6,1,5,0.02715546503733879
1,33,Male,2,Full-time employed,110000,4,8,3,NA,3,NA,NA,86,0,44,1,NA,3,NA,3,3,1,0,1,0,6,9,1,4,0.5379865055464491
1,30,Male,5,Full-time employed,100000,2,8,4,NA,NA,1,NA,20,0,50,1,NA,2,3,NA,3,1,0,1,0,5,8,1,1,0.3709486019431877
1,34,Male,4,Full-time employed,83000,4,8,NA,5,NA,NA,3,19,0,31,0,4,NA,4,3,NA,1,0,1,0,8,11,1,3,NA
1,58,Male,2,Full-time employed,81000,1,8,NA,NA,1,NA,4,67,1,50,0,4,4,NA,4,NA,0,0,1,0,5,12,1,2,0.8120853764061148
1,35,Male,5,Full-time employed,150000,4,8,NA,3,NA,3,NA,61,0,42,0,3,NA,3,NA,3,0,0,1,0,6,9,1,9,0.5566151593692499
1,66,Male,3,Retired,15840,4,8,2,4,NA,NA,NA,51,1,50,0,NA,NA,4,4,4,0,0,0,0,6,12,1,5,0.25394350146944156
1,63,Male,6,Full-time employed,173000,3,8,NA,NA,4,5,NA,60,0,40,1,4,4,NA,NA,4,1,0,1,0,9,12,1,6,0.07554479418886195
1,69,Male,3,Full-time employed,200000,2,8,3,NA,NA,NA,4,80,1,50,1,NA,4,4,3,NA,0,0,1,0,7,11,1,0,0.11155256723716378
1,64,Male,1,Retired,35999,2,8,NA,1,1,NA,NA,50,0,50,1,3,NA,NA,3,3,0,0,0,0,2,9,1,1,0.0732416198411161
1,41,Male,2,Unemployed,100,2,6,NA,NA,NA,4,3,76,1,65,1,3,3,3,NA,NA,0,0,0,0,7,9,1,2,0.08398148589969934
1,57,Male,5,Full-time employed,265000,1,8,3,NA,NA,4,NA,50,0,40,0,NA,2,3,NA,5,1,0,1,0,7,10,1,4,0.151130736637909
1,71,Male,4,Retired,66500,1,8,NA,5,NA,NA,5,55,1,50,1,5,NA,5,5,NA,0,0,0,0,10,15,1,2,0.06301824212271978
1,51,Male,6,Part-time employed,75000,2,8,3,NA,NA,NA,3,50,0,30,1,NA,3,3,5,NA,0,1,0,0,6,11,1,3,0.04917695473251027
1,77,Male,2,Retired,25000,2,8,2,NA,2,NA,NA,66,1,60,1,NA,2,NA,4,3,0,0,0,0,4,9,1,3,0.182448570768164
1,42,Male,2,Full-time employed,115000,3,8,NA,NA,3,3,NA,31,0,25,0,3,2,NA,NA,4,0,0,1,0,6,9,1,9,0.6655970493314891
1,71,Male,3,Part-time employed,47000,2,8,NA,4,NA,4,NA,71,1,50,1,3,NA,4,NA,4,0,1,0,0,8,11,1,3,0.5216331765711842
1,54,Male,2,Full-time employed,52400,3,8,NA,NA,2,NA,3,70,0,44,0,2,2,NA,2,NA,0,0,1,0,5,6,1,4,0.04501053438038693
1,74,Male,2,Retired,14500,2,8,2,1,NA,NA,NA,42,1,33,0,NA,NA,5,4,5,0,0,0,0,3,14,1,5,0.19067147018243136
1,74,Male,5,Retired,48000,2,8,NA,NA,3,NA,5,47,1,50,0,2,4,NA,5,NA,0,0,0,0,8,11,1,7,0.08487829486694409
1,28,Male,2,Full-time employed,35000,4,8,NA,2,2,NA,NA,27,1,49,0,2,NA,NA,2,2,0,0,1,0,4,6,1,1,0.10965944272445816
1,36,Male,3,Full-time employed,18000,2,8,3,NA,NA,4,NA,43,0,45,0,NA,3,5,NA,5,0,0,1,0,7,13,1,7,0.1404825737265416
1,86,Male,4,Part-time employed,36000,2,8,NA,3,NA,NA,4,50,0,11,1,4,NA,4,5,NA,0,1,0,0,7,13,1,2,0.08483502538071064
1,60,Male,2,Unemployed,31000,3,8,2,NA,NA,3,NA,40,1,38,0,NA,3,3,NA,4,0,0,0,0,5,10,1,1,0.05889351576442592
1,40,Male,3,Full-time employed,7500,6,8,4,NA,3,NA,NA,50,1,46,0,NA,5,NA,3,2,0,0,1,0,7,10,1,4,0.2638339920948617
1,61,Male,5,Full-time employed,165000,4,8,NA,NA,NA,5,5,38,1,50,0,4,4,4,NA,NA,0,0,1,0,10,12,1,4,0.23978387777915788
1,66,Male,2,Retired,27000,2,8,NA,NA,NA,5,5,45,1,51,1,3,4,4,NA,NA,0,0,0,0,10,11,1,1,0.16225344501486083
1,86,Male,2,Retired,56000,1,8,5,5,NA,NA,NA,28,0,30,1,NA,NA,5,5,5,1,0,0,0,10,15,1,1,0.12093336324882208
1,32,Male,3,Part-time employed,25000,4,8,NA,4,4,NA,NA,33,1,29,0,4,NA,NA,3,2,1,1,0,0,8,9,1,6,0.5572914978444783
1,68,Male,3,Retired,68000,2,8,NA,3,NA,NA,5,36,1,49,0,4,NA,3,4,NA,0,0,0,0,8,11,1,3,0.5107308177865058
1,40,Male,2,Full-time employed,10000,7,8,NA,NA,5,5,NA,64,0,41,1,4,3,NA,NA,3,1,0,1,0,10,10,1,1,0.3709486019431877
1,76,Male,4,Full-time employed,100000,3,8,2,NA,3,NA,NA,45,1,50,0,NA,2,NA,5,4,0,0,1,0,5,11,1,6,0.10760961214165266
1,68,Male,3,Retired,25000,2,8,NA,NA,NA,5,4,53,1,50,0,2,2,4,NA,NA,0,0,0,0,9,8,1,1,0.2587895621665083
1,63,Male,6,Retired,26000,1,8,3,3,NA,NA,NA,58,1,51,1,NA,NA,2,4,3,0,0,0,0,6,9,1,4,0.135934819897084
1,52,Male,4,Permanently disabled,72000,3,8,NA,4,NA,5,NA,75,0,30,0,3,NA,3,NA,4,0,0,0,0,9,10,1,3,0.3309851750604563
1,77,Male,6,Retired,95000,2,8,3,NA,4,NA,NA,50,1,46,1,NA,5,NA,5,5,0,0,0,0,7,15,1,4,0.05353245752920532
1,82,Male,5,Retired,124000,2,8,NA,NA,NA,5,5,36,0,30,1,3,4,3,NA,NA,0,0,0,0,10,10,1,3,0.05576811594202902
1,77,Male,6,Retired,24000,1,8,4,NA,NA,NA,5,65,1,50,1,NA,5,5,5,NA,0,0,0,0,9,15,1,3,0.29302573676490196
1,71,Male,3,Retired,48500,1,8,NA,NA,5,NA,5,71,1,50,0,5,5,NA,5,NA,0,0,0,0,10,15,1,7,0.04468242245199405
1,41,Male,2,Full-time employed,48000,4,8,3,NA,NA,4,NA,72,1,50,1,NA,2,2,NA,5,0,0,1,0,7,9,1,2,0.2835772707705553
1,38,Female,3,Full-time employed,49000,4,8,NA,3,NA,NA,4,65,1,51,0,3,NA,4,4,NA,1,0,1,0,7,11,0,3,0.27301870713792964
1,71,Male,3,Retired,50000,2,8,NA,3,NA,5,NA,37,1,22,1,5,NA,5,NA,5,0,0,0,0,8,15,1,4,0.05863226347807848
1,53,Male,3,Permanently disabled,24000,2,8,2,NA,3,NA,NA,85,0,25,1,NA,4,NA,5,4,0,0,0,0,5,13,1,9,0.55327785670793594
1,67,Male,5,Retired,250000,2,8,3,NA,NA,5,NA,60,1,50,0,NA,5,4,NA,4,0,0,0,0,8,13,1,9,0.3646506850913844
1,35,Male,4,Permanently disabled,49000,4,8,NA,4,NA,NA,4,70,1,50,1,4,NA,4,4,NA,1,0,0,0,8,12,1,3,0.23150303971025743
1,32,Male,2,Full-time employed,30000,7,8,NA,NA,3,3,NA,22,1,19,1,4,3,NA,NA,3,0,0,1,0,6,10,1,3,0.3337300996875465
1,61,Male,5,Full-time employed,151000,2,8,NA,4,NA,NA,5,45,1,45,1,3,NA,4,5,NA,0,0,1,0,9,12,1,2,0.45099603005813127
1,88,Male,3,Retired,81000,2,8,NA,NA,NA,4,4,20,0,44,0,1,3,3,NA,NA,0,0,0,0,8,7,1,1,0.19196868934355804
1,64,Male,2,Retired,49000,2,6,1,NA,1,NA,NA,57,0,47,0,NA,2,NA,3,2,0,0,0,0,2,7,1,6,0.04614187235935063
1,58,Male,4,Unemployed,50000,2,8,4,NA,NA,NA,5,30,0,30,0,NA,4,4,5,NA,0,0,0,0,9,13,1,1,0.3547178725701944
1,77,Male,3,Retired,68000,4,8,NA,4,NA,5,NA,46,0,44,0,4,NA,4,NA,5,0,0,0,0,9,13,1,3,0.3123133300853651
1,81,Male,3,Retired,0,2,8,3,NA,NA,NA,5,48,1,50,0,NA,3,4,5,NA,1,0,0,0,8,12,1,4,0.06719582472545393
1,66,Male,5,Retired,35000,2,8,NA,4,3,NA,NA,22,1,51,1,2,NA,NA,5,5,0,0,0,0,7,12,1,8,0.3009794727519016
1,85,Male,3,Retired,33000,3,8,NA,NA,NA,4,4,20,1,20,0,3,2,4,NA,NA,0,0,0,0,8,9,1,4,0.14676556687870046
1,65,Male,3,Full-time employed,69000,2,8,2,NA,2,NA,NA,50,1,50,1,NA,4,NA,5,5,0,0,1,0,4,14,1,9,0.644145371328938
1,36,Female,6,Retired,400000,3,8,NA,4,NA,NA,5,61,1,50,0,4,NA,4,5,NA,1,0,0,0,9,13,0,7,0.41163133681128794
1,52,Male,5,Full-time employed,45000,7,8,NA,NA,2,5,NA,46,0,26,1,5,2,NA,NA,1,1,0,1,0,7,8,1,3,0.3866611121563147
1,65,Male,4,Full-time employed,123000,3,8,4,NA,NA,5,NA,21,0,28,1,NA,4,4,NA,4,0,0,1,0,9,12,1,3,0.20415593144393415
1,62,Male,5,Full-time employed,67000,3,8,NA,3,NA,NA,4,75,0,44,0,2,NA,3,5,NA,0,0,1,0,7,10,1,4,0.20321103277929295
1,58,Male,4,Full-time employed,58000,4,8,1,NA,1,NA,NA,62,0,32,0,NA,3,NA,4,4,0,0,1,0,2,11,1,0,0.0915356069977028
1,73,Male,4,Part-time employed,44000,2,8,2,NA,4,NA,NA,68,0,44,1,NA,4,NA,5,5,0,1,0,0,6,14,1,3,0.5791189092291813
1,69,Male,2,Retired,72500,3,8,NA,4,NA,4,NA,20,1,50,1,2,NA,4,NA,4,0,0,0,0,8,10,1,4,0.143487588109102
1,29,Male,5,Unemployed,1000,4,8,5,NA,NA,NA,3,88,1,50,1,NA,2,3,5,NA,0,0,0,0,8,10,1,4,0.0968302214502822
1,65,Female,6,Part-time employed,70000,2,8,NA,NA,4,5,NA,50,1,50,0,3,4,NA,NA,5,0,1,0,0,9,12,0,1,0.03353314221179737
1,67,Male,4,Part-time employed,23846,2,8,NA,NA,3,NA,4,50,1,50,1,2,4,NA,5,NA,0,1,0,0,7,11,1,5,0.06375208120736886
1,77,Male,3,Retired,15000,4,8,4,NA,NA,4,NA,50,1,30,1,NA,4,4,NA,4,0,0,0,0,8,12,1,7,0.42842728242941686
1,67,Male,5,Retired,19000,2,8,4,NA,3,NA,NA,60,0,40,0,NA,4,NA,5,5,1,0,0,0,7,14,1,4,0.2555634589980693
1,81,Male,3,Retired,55000,1,8,NA,5,NA,NA,5,45,0,33,1,4,NA,3,4,NA,0,0,0,0,10,11,1,4,0.04654255319148936
1,56,Male,2,Permanently disabled,25000,2,8,2,NA,1,NA,NA,61,1,51,0,NA,4,NA,3,5,0,0,0,0,3,12,1,5,0.06051152250051506
1,58,Male,2,Full-time employed,40000,1,6,NA,NA,NA,4,4,80,1,39,0,3,4,2,NA,NA,0,0,1,0,8,9,1,4,0.27291898316782337
1,76,Male,3,Retired,25000,1,8,4,4,NA,NA,NA,30,1,50,1,NA,NA,4,3,4,0,0,0,0,8,11,1,7,0.2477080898584599
1,77,Male,5,Retired,39000,2,8,NA,5,NA,5,NA,50,0,44,0,4,NA,4,NA,5,0,0,0,0,10,13,1,2,0.10247729149463258
1,50,Male,3,Full-time employed,125000,4,8,NA,4,NA,5,NA,60,0,40,1,2,NA,3,NA,4,0,0,1,0,9,9,1,4,0.16783273673934265
1,61,Male,4,Full-time employed,100000,1,8,NA,NA,3,NA,5,56,1,40,0,3,5,NA,5,NA,0,0,1,0,8,13,1,3,0.4473565731926936
1,78,Male,5,Retired,84000,2,8,4,5,NA,NA,NA,20,0,44,0,NA,NA,4,5,5,0,0,0,0,9,14,1,1,0.10469153387340868
1,32,Male,6,Full-time employed,57000,3,8,NA,NA,4,5,NA,67,1,50,1,2,3,NA,NA,3,0,0,1,0,9,8,1,3,0.05527340443541562
1,43,Male,2,Part-time employed,12000,4,8,2,NA,NA,NA,3,51,1,50,0,NA,3,2,3,NA,0,1,0,0,5,8,1,3,0.6461329715061058
1,71,Male,6,Retired,85000,2,8,NA,NA,NA,5,5,67,1,48,0,2,4,4,NA,NA,0,0,0,0,10,10,1,9,0.4403841024273139
1,61,Male,4,Retired,24860,2,8,NA,4,5,NA,NA,69,0,65,1,3,NA,NA,5,5,1,0,0,0,9,13,1,4,0.10939248456845828
1,71,Male,5,Retired,24997,2,8,3,NA,NA,4,NA,75,1,60,0,NA,3,2,NA,4,0,0,0,0,7,9,1,6,0.07030334591850018
1,65,Male,3,Full-time employed,75000,2,8,5,5,NA,NA,NA,60,1,45,0,NA,NA,1,5,5,0,0,1,0,10,11,1,1,0.2792715367301003
0,47,Male,3,Full-time employed,71000,4,8,2,NA,NA,NA,3,40,0,34,0,NA,2,1,5,NA,0,0,1,0,5,8,1,2,0.5101504308456258
0,63,Male,5,Full-time employed,98000,2,8,NA,5,NA,NA,5,34,0,40,1,3,NA,4,4,NA,0,0,1,0,10,11,1,4,0.06514262593566655
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,51,Male,2,Full-time employed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,5,0.1425365997204443
0,78,Male,4,Retired,25000,2,4,NA,NA,NA,4,3,35,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,7,NA,1,2,0.3096177062374246
0,80,Male,2,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,6,0.5085367451203004
0,37,Male,5,Full-time employed,120000,2,8,NA,NA,3,4,NA,61,0,62,1,2,3,NA,NA,4,0,0,1,0,7,9,1,4,0.02579393250982065
0,70,Male,5,Retired,50000,3,8,5,NA,5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,10,NA,1,8,0.07157857269976864
0,74,Male,3,Retired,51000,1,8,NA,NA,NA,5,5,50,0,46,1,4,5,5,NA,NA,0,0,0,0,10,14,1,0,0.14172899796006677
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,67,Male,4,Retired,50000,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,5,0.04643247842469911
0,56,Male,3,Retired,48000,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,2,0.44799454043490394
0,44,Male,3,Part-time employed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,1,5,0.08041813962566957
0,77,Male,5,Retired,13,2,8,1,1,NA,NA,NA,66,0,59,1,NA,NA,1,3,2,0,0,0,0,2,6,1,3,0.2369391006586926
0,61,Male,4,Part-time employed,20000,2,8,NA,NA,2,4,NA,31,0,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,6,NA,1,0,0.33810375670840787
0,60,Male,5,Part-time employed,60000,1,8,NA,NA,5,5,NA,48,1,NA,0,NA,NA,NA,NA,NA,NA,1,0,1,10,NA,1,3,0.3390677128958306
0,64,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,NA
0,71,Male,3,Retired,44000,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,0,0.10617084343842632
0,51,Male,3,Retired,0,4,8,2,3,NA,NA,NA,76,1,51,1,NA,NA,2,2,3,0,0,0,0,5,7,1,3,0.23585992007044643
0,60,Male,5,Retired,80000,1,8,NA,5,NA,NA,5,51,0,47,0,4,NA,4,5,NA,0,0,0,0,10,13,1,8,0.1227518680752383
0,65,Male,2,Retired,30000,2,8,3,NA,3,NA,NA,64,0,52,0,NA,3,NA,4,4,0,0,0,0,6,11,1,7,0.17007963594994313
0,66,Male,2,Retired,21000,2,8,1,NA,NA,4,NA,38,1,52,1,NA,2,2,NA,4,0,0,0,0,5,8,1,8,0.11483179838927204
0,40,Male,2,Unemployed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,1,0
0,66,Male,2,Full-time employed,90000,1,8,3,NA,4,NA,NA,52,0,46,1,NA,NA,NA,NA,NA,NA,0,1,1,7,NA,1,8,0.1492630508966819
0,75,Male,6,Retired,75000,2,8,NA,NA,NA,4,5,41,0,45,0,2,5,4,NA,NA,NA,0,0,0,9,11,1,3,0.17142167802641894
0,64,Male,2,Unemployed,14000,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,4,0.1650951610896878
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,82,Male,6,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,4,0.08767328587485945
0,36,Male,3,Full-time employed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,7,0.12207336922499055
0,39,Male,3,Full-time employed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,3,0.17098455635863352
0,66,Male,5,Retired,60000,2,8,NA,NA,NA,4,2,49,0,40,0,NA,NA,NA,NA,NA,NA,0,0,1,6,NA,1,3,0.04445750097924006
0,77,Male,4,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,3,0.22855790043290047
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,60,Male,4,Retired,55000,3,8,NA,3,NA,NA,5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,8,NA,1,4,0.1900350160490225
0,76,Male,6,Retired,52000,5,8,4,NA,NA,5,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,9,NA,1,3,0.1938187802118687
0,80,Male,6,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,7,0.14878048780487807
0,52,Male,5,Retired,77000,4,8,NA,3,NA,NA,1,63,0,63,0,NA,NA,NA,NA,NA,NA,0,0,1,4,NA,1,3,0.0657084188911704
0,84,Male,6,Retired,10000,3,8,NA,3,NA,4,NA,23,1,35,0,4,NA,4,NA,4,NA,0,0,0,7,12,1,8,0.1227518680752383
0,79,Male,5,Retired,41000,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,3,0.12380060847179963
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,42,Male,2,Full-time employed,32000,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,3,0.3979836606987659
0,86,Male,6,Part-time employed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,1,4,0.06810933940774488
0,71,Male,2,Permanently disabled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,3,0.073777007009177
0,60,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA
0,61,Male,3,Unemployed,60000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,7,0.5045865562697461
0,59,Male,5,Full-time employed,49500,3,8,2,2,NA,NA,NA,80,1,50,0,NA,NA,2,4,3,0,0,1,0,4,9,1,3,0.3654309805123014
0,53,Male,2,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,8,0.5372675229984905
0,76,Male,2,Retired,39000,2,8,4,4,NA,NA,NA,58,0,33,1,NA,NA,4,5,5,0,0,0,0,8,14,1,8,0.13577100865236458
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,82,Male,2,Retired,75000,1,8,5,NA,NA,5,NA,57,1,49,0,NA,5,4,NA,5,0,0,0,0,10,14,1,9,0.2600716845878136
0,51,Male,3,Full-time employed,46900,2,8,NA,NA,4,NA,4,70,1,NA,1,NA,NA,NA,NA,NA,NA,0,1,1,8,NA,1,7,0.20376638855780693
0,80,Male,3,Retired,95000,4,8,4,NA,NA,NA,1,70,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,5,NA,1,9,0.4115574650912997
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,83,Male,3,Retired,26000,1,8,NA,5,NA,NA,5,51,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,10,NA,1,9,0.34391710611527426
0,52,Male,1,Unemployed,48000,4,8,1,NA,3,NA,NA,79,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,4,NA,1,8,0.5310427968655818
0,88,Female,5,Retired,200000,1,8,NA,4,3,NA,NA,26,1,50,1,4,NA,NA,5,5,0,0,0,0,7,14,0,4,0.2467463734994828
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,79,Male,1,Retired,24000,1,8,1,NA,NA,3,NA,90,1,0,0,NA,3,2,NA,3,0,0,0,0,4,8,1,3,0.0771430428283616
0,65,Male,3,Full-time employed,54500,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,4,0.17868631062001228
0,81,Male,3,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,9,0.27495156379739827
0,77,Male,3,Retired,96000,2,8,NA,5,NA,4,NA,79,0,44,0,4,NA,5,NA,5,0,0,0,0,9,14,1,5,0.17315951695214993
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,84,Male,2,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,5,0.13807335421362288
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
0,79,Male,2,Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,1,4,0.17544652412776174
0,66,Male,5,Retired,24000,2,8,NA,NA,2,NA,4,27,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,6,NA,1,4,0.0645387857031372
0,73,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,5,0.04728186386477839
